number,stability,foldingPattern
739,-1.0,"['0', '-X', '+Y', '+Y', '+Y', '+X', '+Y', '+Y', '+X', '+Y', '+X', '+Y', '+X', '-Y', '+X']"
740,0.0,"['0', '+X', '+X', '+X', '+X', '+Y', '+X', '+Y', '+Y', '+Y', '+Y', '+Y', '+Y', '-X', '+Y']"
741,0.0,"['0', '-X', '-X', '+Y', '+Y', '+X', '+X', '+X', '+X', '+X', '-Y', '-Y', '+X', '-Y', '-Y']"
742,0.0,"['0', '+Y', '+X', '+Y', '+Y', '-X', '-X', '-X', '-Y', '-Y', '-X', '-Y', '-X', '-X', '+Y']"
743,0.0,"['0', '-X', '-X', '-Y', '-Y', '-Y', '-Y', '-Y', '-Y', '+X', '-Y', '-Y', '+X', '-Y', '-X']"
744,-1.0,"['0', '+Y', '+Y', '+Y', '-X', '-X', '+Y', '+Y', '+Y', '+Y', '-X', '-Y', '-X', '+Y', '+X']"
745,-1.0,"['0', '-Y', '+X', '-Y', '+X', '+Y', '+X', '+Y', '+Y', '+Y', '-X', '-X', '-X', '-Y', '-X']"
746,-1.0,"['0', '+X', '-Y', '+X', '-Y', '+X', '-Y', '-X', '-Y', '-Y', '-X', '-Y', '+X', '+X', '+Y']"
747,0.0,"['0', '-Y', '-X', '-Y', '-X', '-Y', '-X', '-X', '-Y', '-X', '-X', '-X', '-X', '-X', '-X']"
748,-1.0,"['0', '-X', '+Y', '+X', '+X', '+Y', '+X', '+X', '+X', '+X', '-Y', '-Y', '+X', '-Y', '+X']"
749,0.0,"['0', '+Y', '-X', '-X', '-X', '+Y', '+X', '+Y', '-X', '+Y', '+Y', '+Y', '-X', '-X', '-X']"
750,0.0,"['0', '-X', '-Y', '-Y', '-Y', '+X', '-Y', '+X', '+X', '+X', '+Y', '-X', '+Y', '-X', '-Y']"
751,0.0,"['0', '-Y', '-X', '-Y', '-Y', '+X', '+X', '+X', '+X', '+Y', '+Y', '+X', '-Y', '-Y', '-X']"
752,0.0,"['0', '-X', '-Y', '-X', '-X', '-X', '-X', '-Y', '-X', '+Y', '-X', '-Y', '-X', '-Y', '-X']"
753,-1.0,"['0', '+Y', '-X', '+Y', '+X', '+Y', '+Y', '+X', '+Y', '+Y', '+Y', '-X', '-X', '-Y', '-X']"
754,-2.0,"['0', '-Y', '+X', '+X', '-Y', '-X', '-Y', '+X', '+X', '-Y', '+X', '+X', '+Y', '-X', '-Y']"
755,-1.0,"['0', '+Y', '+Y', '-X', '-X', '-X', '+Y', '+Y', '+Y', '+X', '+X', '+X', '-Y', '-X', '-Y']"
756,0.0,"['0', '-Y', '+X', '+X', '+X', '+Y', '+X', '+X', '+Y', '+Y', '+X', '+X', '-Y', '-Y', '-X']"
757,-2.0,"['0', '-Y', '+X', '+Y', '+X', '+Y', '+Y', '+Y', '+X', '-Y', '-Y', '+X', '+Y', '+X', '+X']"
758,0.0,"['0', '-Y', '+X', '+X', '+X', '-Y', '+X', '-Y', '+X', '+Y', '+Y', '+X', '-Y', '-Y', '+X']"
759,-2.0,"['0', '-X', '-X', '-X', '+Y', '+Y', '+Y', '+X', '+Y', '+X', '-Y', '-Y', '-Y', '-X', '-X']"
760,-1.0,"['0', '-X', '+Y', '+Y', '+X', '+Y', '+Y', '+Y', '-X', '-X', '-X', '-X', '+Y', '+X', '+Y']"
761,0.0,"['0', '-X', '+Y', '+Y', '-X', '-X', '-Y', '-Y', '-X', '-X', '-X', '-X', '+Y', '+Y', '+X']"
762,0.0,"['0', '-Y', '-X', '-Y', '-Y', '-Y', '-Y', '+X', '+X', '+Y', '+X', '-Y', '-Y', '-Y', '+X']"
763,-1.0,"['0', '+Y', '+X', '+Y', '-X', '-X', '+Y', '+Y', '+Y', '+X', '+X', '-Y', '+X', '+X', '+Y']"
764,0.0,"['0', '+X', '+X', '+X', '+Y', '+Y', '-X', '+Y', '+X', '+Y', '+X', '+Y', '+Y', '-X', '+Y']"
765,-1.0,"['0', '-X', '-X', '-Y', '-X', '+Y', '-X', '+Y', '-X', '+Y', '-X', '-X', '-Y', '+X', '+Y']"
766,0.0,"['0', '-X', '-Y', '-X', '-Y', '-Y', '-Y', '-Y', '-Y', '-Y', '+X', '+X', '-Y', '+X', '-Y']"
767,0.0,"['0', '+Y', '-X', '+Y', '+Y', '+Y', '+X', '+Y', '+Y', '+Y', '-X', '+Y', '+Y', '-X', '-X']"
768,0.0,"['0', '+X', '-Y', '-Y', '+X', '-Y', '+X', '+X', '+X', '+X', '+Y', '+X', '+X', '+Y', '+X']"
769,-2.0,"['0', '+X', '+X', '+Y', '-X', '-X', '-X', '-X', '-X', '-X', '-Y', '-Y', '-X', '-Y', '+X']"
770,-1.0,"['0', '+Y', '+X', '+X', '+Y', '+X', '+X', '-Y', '-X', '-Y', '+X', '+X', '+Y', '+X', '-Y']"
771,-4.0,"['0', '+Y', '+X', '+X', '+Y', '+Y', '-X', '-Y', '-X', '-X', '-Y', '-Y', '-X', '+Y', '-X']"
772,0.0,"['0', '+Y', '-X', '+Y', '-X', '-X', '+Y', '-X', '+Y', '-X', '-X', '+Y', '+X', '+Y', '-X']"
773,0.0,"['0', '+Y', '+X', '+Y', '+X', '-Y', '-Y', '+X', '-Y', '+X', '-Y', '-Y', '-Y', '-X', '+Y']"
774,-1.0,"['0', '+X', '+Y', '+X', '-Y', '+X', '-Y', '+X', '-Y', '-Y', '-Y', '-X', '-X', '+Y', '+Y']"
775,0.0,"['0', '+X', '-Y', '-Y', '-Y', '-Y', '+X', '+X', '+Y', '+X', '+Y', '+X', '+X', '-Y', '-Y']"
776,-2.0,"['0', '+Y', '+Y', '+X', '+Y', '-X', '-X', '+Y', '+X', '+X', '+X', '-Y', '+X', '+X', '+Y']"
777,-1.0,"['0', '-Y', '-Y', '-Y', '-Y', '-Y', '-X', '-Y', '+X', '+X', '+X', '+X', '-Y', '-X', '-Y']"
778,-1.0,"['0', '-Y', '-X', '+Y', '-X', '-Y', '-Y', '-Y', '-X', '-Y', '-Y', '-Y', '-Y', '-X', '+Y']"
779,-2.0,"['0', '+X', '+Y', '-X', '-X', '+Y', '+Y', '-X', '+Y', '-X', '-X', '-Y', '-X', '+Y', '+X']"
780,-1.0,"['0', '-X', '-X', '-Y', '-X', '-X', '+Y', '-X', '+Y', '-X', '-Y', '-Y', '-X', '-Y', '+X']"
781,0.0,"['0', '+Y', '+Y', '+Y', '+Y', '+X', '-Y', '-Y', '+X', '-Y', '+X', '+X', '+Y', '+X', '+Y']"
782,0.0,"['0', '+X', '+Y', '+X', '+Y', '+Y', '+Y', '-X', '+Y', '+X', '+X', '+X', '+X', '+Y', '+X']"
783,0.0,"['0', '-X', '+Y', '-X', '+Y', '+X', '+X', '+Y', '+Y', '+Y', '-X', '+Y', '+Y', '-X', '+Y']"
784,0.0,"['0', '+X', '-Y', '-Y', '-Y', '+X', '-Y', '+X', '+X', '+X', '+X', '+Y', '+X', '+X', '+Y']"
785,-2.0,"['0', '-Y', '+X', '+Y', '+X', '+X', '-Y', '-Y', '-X', '-X', '-X', '-X', '-Y', '-X', '-X']"
786,0.0,"['0', '-Y', '-Y', '+X', '+X', '-Y', '-Y', '-X', '-X', '-Y', '-Y', '-Y', '+X', '+X', '+Y']"
787,0.0,"['0', '+X', '+Y', '+Y', '+X', '+Y', '+Y', '+Y', '-X', '+Y', '-X', '-Y', '-Y', '-Y', '+X']"
788,0.0,"['0', '+X', '+X', '-Y', '-Y', '-Y', '-X', '-X', '-Y', '-Y', '-X', '-X', '+Y', '+Y', '+X']"
789,0.0,"['0', '+X', '-Y', '+X', '-Y', '+X', '-Y', '+X', '-Y', '-X', '-Y', '-X', '-X', '+Y', '-X']"
790,-1.0,"['0', '-X', '+Y', '+X', '+Y', '+Y', '+X', '+X', '-Y', '-Y', '+X', '+X', '-Y', '+X', '+Y']"
791,-1.0,"['0', '+Y', '-X', '+Y', '+X', '+Y', '+Y', '+X', '+X', '-Y', '+X', '+X', '+Y', '+X', '+X']"
792,0.0,"['0', '-X', '+Y', '+Y', '-X', '+Y', '+Y', '-X', '-Y', '-X', '-Y', '-Y', '-Y', '-Y', '-Y']"
793,-1.0,"['0', '-X', '+Y', '-X', '-Y', '-X', '+Y', '-X', '-Y', '-Y', '-Y', '+X', '+X', '-Y', '+X']"
794,-1.0,"['0', '+Y', '+Y', '+X', '+Y', '-X', '-X', '+Y', '+X', '+X', '+X', '+Y', '+X', '+Y', '+X']"
795,-2.0,"['0', '-X', '-X', '+Y', '+Y', '+Y', '+X', '-Y', '-Y', '+X', '+X', '+X', '+X', '-Y', '-Y']"
796,0.0,"['0', '+X', '-Y', '+X', '-Y', '-Y', '-Y', '+X', '+Y', '+X', '+X', '+Y', '+X', '+X', '-Y']"
797,-1.0,"['0', '-X', '+Y', '+X', '+X', '+X', '+X', '+Y', '+Y', '-X', '+Y', '-X', '-Y', '-X', '+Y']"
798,-1.0,"['0', '+X', '+X', '+X', '+X', '-Y', '-X', '-X', '-X', '-X', '-X', '-X', '-X', '-Y', '+X']"
799,0.0,"['0', '-X', '+Y', '+Y', '+Y', '+X', '+Y', '+X', '+X', '+X', '+Y', '-X', '+Y', '-X', '-X']"
800,-3.0,"['0', '+Y', '+Y', '-X', '-Y', '-Y', '-Y', '-Y', '+X', '+X', '+X', '+Y', '+Y', '-X', '-Y']"
801,-1.0,"['0', '+Y', '-X', '-X', '-Y', '-Y', '-X', '-X', '-X', '-X', '+Y', '+Y', '-X', '-Y', '-X']"
802,-1.0,"['0', '-X', '+Y', '+Y', '+Y', '+X', '+X', '+X', '-Y', '-X', '-Y', '-Y', '+X', '+X', '+Y']"
803,-1.0,"['0', '+Y', '+X', '+Y', '-X', '-X', '-X', '+Y', '-X', '+Y', '+Y', '+Y', '-X', '+Y', '+Y']"
804,0.0,"['0', '-Y', '+X', '+X', '+Y', '+X', '+Y', '+X', '-Y', '-Y', '-Y', '+X', '-Y', '-Y', '-X']"
805,-1.0,"['0', '+X', '-Y', '-Y', '+X', '+X', '+X', '+X', '+Y', '+Y', '-X', '-X', '-Y', '+X', '+Y']"
806,0.0,"['0', '+Y', '-X', '-X', '+Y', '-X', '-X', '-Y', '+X', '-Y', '-Y', '-Y', '+X', '-Y', '+X']"
807,-1.0,"['0', '-Y', '+X', '-Y', '-X', '-Y', '-X', '-X', '-X', '-Y', '-Y', '-Y', '+X', '-Y', '-X']"
808,0.0,"['0', '+X', '+X', '-Y', '+X', '+X', '+X', '+X', '-Y', '-Y', '-X', '-Y', '+X', '+X', '+X']"
809,-1.0,"['0', '-Y', '-X', '-Y', '-Y', '-X', '-Y', '-X', '-Y', '-X', '+Y', '+Y', '+Y', '+X', '+Y']"
810,0.0,"['0', '-Y', '-Y', '-Y', '-Y', '+X', '+X', '-Y', '-Y', '+X', '+X', '+Y', '-X', '+Y', '+Y']"
811,0.0,"['0', '+X', '+Y', '+Y', '+Y', '+X', '+X', '+Y', '+X', '-Y', '-Y', '-X', '-Y', '-Y', '-X']"
812,0.0,"['0', '-X', '-Y', '-Y', '-X', '-Y', '+X', '+X', '+X', '-Y', '+X', '-Y', '-Y', '+X', '-Y']"
813,-1.0,"['0', '-X', '+Y', '+X', '+Y', '-X', '+Y', '-X', '-Y', '-X', '-Y', '+X', '-Y', '-Y', '-X']"
814,0.0,"['0', '+X', '-Y', '-Y', '+X', '+Y', '+Y', '+Y', '+Y', '+X', '+Y', '+X', '+X', '+Y', '+Y']"
815,0.0,"['0', '-Y', '-Y', '-Y', '+X', '+Y', '+X', '+Y', '+Y', '+X', '+X', '+X', '+X', '-Y', '+X']"
816,0.0,"['0', '+X', '+X', '-Y', '-Y', '+X', '+X', '+X', '+X', '+X', '+X', '+Y', '+Y', '+X', '-Y']"
817,0.0,"['0', '+Y', '+X', '+X', '+X', '+X', '+X', '+Y', '+X', '-Y', '+X', '+Y', '+X', '+Y', '+X']"
818,0.0,"['0', '+X', '-Y', '+X', '+X', '+Y', '+Y', '+X', '+X', '+X', '+Y', '-X', '-X', '+Y', '+X']"
819,0.0,"['0', '-X', '-X', '+Y', '+Y', '+Y', '+X', '+Y', '+X', '+X', '+Y', '+Y', '-X', '-X', '-Y']"
820,0.0,"['0', '+X', '+Y', '+X', '+Y', '+Y', '+Y', '+Y', '+X', '+X', '+Y', '+X', '+X', '+X', '+X']"
821,0.0,"['0', '+X', '+X', '-Y', '-Y', '-Y', '-X', '-Y', '-Y', '+X', '-Y', '+X', '+X', '+X', '+X']"
822,-1.0,"['0', '-X', '-Y', '+X', '+X', '-Y', '-Y', '-X', '-X', '-Y', '-X', '+Y', '-X', '+Y', '+Y']"
823,-3.0,"['0', '-Y', '+X', '+Y', '+Y', '-X', '+Y', '+X', '+X', '+X', '+X', '-Y', '-Y', '-X', '+Y']"
824,-1.0,"['0', '-Y', '-X', '-X', '-X', '-Y', '-X', '+Y', '-X', '-X', '-Y', '-Y', '-Y', '-Y', '+X']"
825,0.0,"['0', '-Y', '+X', '+X', '+X', '+X', '+X', '+X', '-Y', '+X', '+X', '+Y', '+X', '+Y', '+Y']"
826,-3.0,"['0', '+Y', '+Y', '+X', '-Y', '+X', '-Y', '-Y', '-X', '-X', '-X', '-X', '-Y', '+X', '-Y']"
827,0.0,"['0', '+X', '-Y', '-Y', '-Y', '-X', '-X', '-Y', '-X', '-Y', '-X', '-X', '+Y', '+Y', '+X']"
828,0.0,"['0', '-X', '-X', '-X', '-X', '+Y', '-X', '-X', '-X', '-X', '+Y', '+Y', '+Y', '+X', '+X']"
829,-1.0,"['0', '+Y', '+Y', '+Y', '+Y', '+Y', '+Y', '-X', '-Y', '-Y', '-X', '-X', '+Y', '-X', '-Y']"
830,-2.0,"['0', '-Y', '+X', '+X', '+Y', '-X', '+Y', '+X', '+Y', '+Y', '-X', '+Y', '-X', '+Y', '-X']"
831,0.0,"['0', '-X', '-X', '-X', '+Y', '-X', '+Y', '+Y', '+X', '+X', '+X', '+X', '+Y', '+Y', '+Y']"
832,-1.0,"['0', '+Y', '-X', '+Y', '-X', '-Y', '-X', '+Y', '-X', '-Y', '-Y', '-Y', '-Y', '-Y', '-X']"
833,-1.0,"['0', '+X', '+X', '+X', '-Y', '-Y', '-Y', '-Y', '+X', '-Y', '+X', '-Y', '+X', '+Y', '+X']"
834,0.0,"['0', '+Y', '+Y', '+Y', '-X', '-X', '-X', '-Y', '-X', '+Y', '-X', '+Y', '-X', '+Y', '+X']"
835,-4.0,"['0', '-X', '+Y', '+Y', '+X', '-Y', '+X', '-Y', '+X', '-Y', '-X', '-X', '-X', '-Y', '-X']"
836,0.0,"['0', '-X', '-X', '-Y', '-Y', '+X', '+X', '-Y', '+X', '-Y', '+X', '-Y', '+X', '-Y', '-X']"
837,-1.0,"['0', '-X', '-Y', '-X', '+Y', '-X', '-X', '+Y', '-X', '-Y', '-X', '-Y', '+X', '-Y', '-Y']"
838,0.0,"['0', '+X', '+Y', '+Y', '+X', '+Y', '+Y', '+X', '+X', '+X', '+Y', '+X', '-Y', '+X', '+X']"
839,-1.0,"['0', '+X', '+Y', '+Y', '+Y', '-X', '-Y', '-Y', '-X', '-X', '-X', '-X', '+Y', '-X', '-X']"
840,0.0,"['0', '+X', '+Y', '+Y', '-X', '+Y', '-X', '+Y', '+Y', '-X', '+Y', '-X', '+Y', '-X', '-Y']"
841,-1.0,"['0', '+Y', '+X', '+X', '+Y', '+Y', '+Y', '+Y', '+X', '+X', '-Y', '-Y', '-Y', '-X', '+Y']"
842,-2.0,"['0', '-Y', '-Y', '-Y', '-X', '+Y', '-X', '-Y', '-Y', '+X', '-Y', '+X', '+X', '-Y', '-X']"
843,0.0,"['0', '-X', '-X', '-X', '-Y', '-Y', '-Y', '+X', '+X', '-Y', '+X', '+X', '+X', '+Y', '+Y']"
844,-2.0,"['0', '+X', '-Y', '+X', '+Y', '+Y', '+Y', '+X', '+X', '+X', '+X', '+Y', '+X', '-Y', '-Y']"
845,-3.0,"['0', '-Y', '+X', '+Y', '+Y', '-X', '+Y', '+X', '+X', '+Y', '+Y', '+Y', '+Y', '+Y', '-X']"
846,0.0,"['0', '-Y', '-Y', '-X', '-Y', '-X', '-Y', '-Y', '-Y', '+X', '-Y', '-Y', '-X', '-X', '+Y']"
847,0.0,"['0', '+X', '-Y', '+X', '-Y', '-Y', '+X', '+X', '+X', '+X', '-Y', '-Y', '+X', '+X', '+X']"
848,0.0,"['0', '+X', '+Y', '+X', '+Y', '+Y', '+X', '+Y', '+X', '-Y', '+X', '+Y', '+Y', '+X', '+X']"
849,0.0,"['0', '-X', '-Y', '-X', '-X', '-X', '-Y', '-X', '-X', '-Y', '-X', '+Y', '-X', '-X', '-Y']"
850,-2.0,"['0', '-Y', '+X', '+Y', '+Y', '+Y', '+Y', '+Y', '-X', '+Y', '+Y', '+Y', '+X', '-Y', '-X']"
851,-1.0,"['0', '-X', '+Y', '-X', '-Y', '-X', '-X', '-X', '-Y', '-X', '-Y', '-X', '+Y', '-X', '+Y']"
852,-1.0,"['0', '-Y', '-Y', '-Y', '-X', '-X', '-Y', '+X', '-Y', '+X', '-Y', '+X', '-Y', '-Y', '-X']"
853,-1.0,"['0', '+X', '+X', '+Y', '+X', '-Y', '+X', '+Y', '+Y', '+X', '+Y', '+X', '+Y', '+X', '+X']"
854,-1.0,"['0', '-Y', '-X', '+Y', '+Y', '+Y', '+Y', '+Y', '+Y', '-X', '+Y', '+Y', '+Y', '+X', '+Y']"
855,0.0,"['0', '-Y', '-Y', '-X', '-Y', '-Y', '-X', '-X', '-X', '-X', '-X', '+Y', '-X', '-X', '-X']"
856,0.0,"['0', '-Y', '-X', '-Y', '-Y', '+X', '+X', '+X', '-Y', '-Y', '-Y', '-X', '+Y', '-X', '-Y']"
857,0.0,"['0', '-X', '-Y', '-Y', '-X', '-X', '+Y', '+Y', '-X', '-X', '-Y', '-Y', '-X', '-Y', '-X']"
858,-1.0,"['0', '+X', '+Y', '+X', '+X', '+Y', '+Y', '+X', '-Y', '-Y', '+X', '-Y', '-Y', '-X', '-X']"
859,0.0,"['0', '-Y', '-Y', '-Y', '+X', '-Y', '+X', '-Y', '-X', '-X', '-X', '-X', '+Y', '-X', '-X']"
860,0.0,"['0', '+Y', '+Y', '+X', '+X', '+Y', '+Y', '+Y', '-X', '-X', '+Y', '+Y', '-X', '-X', '-Y']"
861,-1.0,"['0', '-Y', '-Y', '-X', '-X', '-Y', '-Y', '+X', '+X', '+X', '+X', '+X', '-Y', '-X', '+Y']"
862,-1.0,"['0', '-X', '+Y', '+X', '+X', '+X', '+X', '-Y', '-Y', '+X', '+X', '+X', '+X', '+Y', '+Y']"
863,-1.0,"['0', '-X', '-Y', '+X', '+X', '+X', '+X', '-Y', '+X', '-Y', '-Y', '+X', '+X', '+Y', '+Y']"
864,-2.0,"['0', '+Y', '+X', '+Y', '+Y', '-X', '+Y', '+X', '+X', '+X', '-Y', '+X', '-Y', '-X', '+Y']"
865,0.0,"['0', '-Y', '-Y', '-Y', '-X', '-Y', '+X', '+X', '+X', '+Y', '+X', '+Y', '+Y', '+X', '+Y']"
866,0.0,"['0', '-X', '+Y', '-X', '-X', '+Y', '-X', '-X', '-X', '+Y', '+Y', '+X', '+X', '+X', '+X']"
867,0.0,"['0', '+Y', '-X', '+Y', '-X', '-Y', '-Y', '-Y', '-Y', '-Y', '-X', '-Y', '-Y', '-Y', '-Y']"
868,-1.0,"['0', '+Y', '-X', '-X', '-X', '+Y', '+Y', '+Y', '-X', '-X', '-Y', '-Y', '+X', '-Y', '-Y']"
869,-1.0,"['0', '+Y', '+X', '-Y', '-Y', '-Y', '-X', '-Y', '-Y', '-Y', '+X', '-Y', '-X', '-Y', '+X']"
870,-3.0,"['0', '-X', '-Y', '+X', '-Y', '-X', '-Y', '-Y', '-Y', '-X', '+Y', '+Y', '-X', '-Y', '+X']"
871,0.0,"['0', '+Y', '+Y', '+Y', '+X', '-Y', '-Y', '+X', '+X', '-Y', '-Y', '+X', '+Y', '+Y', '-X']"
872,0.0,"['0', '-X', '-X', '+Y', '-X', '+Y', '+Y', '+X', '+Y', '+X', '+X', '+Y', '+X', '+X', '-Y']"
873,0.0,"['0', '-X', '-Y', '-Y', '-Y', '+X', '+Y', '+X', '+Y', '+X', '+Y', '+Y', '-X', '+Y', '+X']"
874,-1.0,"['0', '+X', '+X', '+X', '-Y', '-Y', '-X', '-Y', '-Y', '-Y', '-X', '-X', '+Y', '+X', '+Y']"
875,0.0,"['0', '+X', '+Y', '+Y', '+X', '+X', '+X', '+Y', '+Y', '+Y', '+Y', '-X', '-X', '-Y', '-X']"
876,-2.0,"['0', '+X', '+X', '-Y', '-X', '-Y', '-X', '-X', '-Y', '-X', '-X', '+Y', '-X', '-Y', '-X']"
877,-1.0,"['0', '-X', '-X', '-X', '-X', '-Y', '+X', '+X', '-Y', '-Y', '-X', '-Y', '-X', '+Y', '-X']"
878,-2.0,"['0', '-X', '-Y', '+X', '-Y', '-Y', '-X', '+Y', '-X', '-X', '-X', '+Y', '+Y', '+Y', '+Y']"
879,0.0,"['0', '-X', '-X', '-X', '+Y', '+Y', '+Y', '-X', '+Y', '-X', '-X', '+Y', '+Y', '+X', '+X']"
880,-1.0,"['0', '+Y', '+Y', '+Y', '+Y', '+X', '-Y', '-Y', '+X', '+X', '+Y', '+X', '+Y', '-X', '-X']"
881,-1.0,"['0', '+X', '-Y', '-Y', '-X', '-Y', '-X', '-X', '+Y', '-X', '-X', '-X', '-Y', '+X', '+X']"
882,-2.0,"['0', '+X', '+Y', '+X', '+X', '+Y', '+X', '+Y', '+X', '+Y', '-X', '+Y', '-X', '-Y', '-X']"
883,-1.0,"['0', '+X', '+X', '+Y', '+Y', '+X', '+X', '+Y', '+X', '+Y', '+Y', '+Y', '+X', '-Y', '+X']"
884,0.0,"['0', '+Y', '+Y', '-X', '-X', '+Y', '+Y', '-X', '-Y', '-X', '-Y', '-Y', '-X', '-X', '+Y']"
885,-1.0,"['0', '-Y', '+X', '-Y', '-X', '-X', '-X', '+Y', '-X', '+Y', '-X', '-X', '+Y', '-X', '-X']"
886,0.0,"['0', '+X', '+X', '+Y', '+Y', '+X', '+Y', '+X', '+Y', '-X', '-X', '+Y', '+Y', '-X', '+Y']"
887,-2.0,"['0', '+X', '+Y', '-X', '+Y', '+Y', '+X', '+X', '+Y', '+X', '-Y', '+X', '+X', '+X', '-Y']"
888,-2.0,"['0', '-X', '-X', '+Y', '+X', '+Y', '+Y', '-X', '-X', '+Y', '+X', '+Y', '+Y', '-X', '-Y']"
889,-2.0,"['0', '-Y', '+X', '+Y', '+Y', '+Y', '+Y', '-X', '-Y', '-X', '-X', '-Y', '-X', '+Y', '+Y']"
890,0.0,"['0', '+Y', '+Y', '+X', '+Y', '+Y', '+Y', '+Y', '+X', '+X', '+X', '+X', '+X', '+Y', '+X']"
891,-2.0,"['0', '+X', '+Y', '-X', '-X', '-Y', '-X', '-Y', '+X', '-Y', '+X', '-Y', '-Y', '-X', '+Y']"
892,-1.0,"['0', '-X', '-Y', '+X', '-Y', '-Y', '-Y', '+X', '+Y', '+X', '+Y', '+X', '+X', '-Y', '+X']"
893,0.0,"['0', '+X', '+X', '-Y', '+X', '+Y', '+X', '+Y', '+X', '+X', '-Y', '+X', '+Y', '+Y', '-X']"
894,-2.0,"['0', '-X', '-X', '+Y', '+X', '+Y', '-X', '+Y', '+X', '+X', '+X', '+X', '-Y', '-X', '-X']"
895,0.0,"['0', '+X', '+X', '-Y', '-Y', '+X', '-Y', '+X', '+Y', '+Y', '+Y', '+X', '+Y', '+X', '+X']"
896,-2.0,"['0', '+X', '+Y', '-X', '+Y', '-X', '-Y', '-Y', '-X', '-X', '-X', '-Y', '-Y', '-Y', '+X']"
897,0.0,"['0', '-X', '-X', '+Y', '+Y', '+Y', '-X', '-X', '-X', '-Y', '-X', '-Y', '-Y', '-X', '+Y']"
898,0.0,"['0', '-X', '-Y', '-X', '-X', '-Y', '-Y', '+X', '+X', '+Y', '+X', '-Y', '+X', '+X', '+X']"
899,-1.0,"['0', '+X', '+Y', '+X', '+X', '-Y', '-X', '-Y', '-X', '-Y', '-X', '-Y', '-X', '+Y', '+Y']"
900,-1.0,"['0', '-Y', '-Y', '+X', '-Y', '-Y', '-Y', '-Y', '-Y', '+X', '+Y', '+X', '+X', '+Y', '+X']"
901,0.0,"['0', '+Y', '+Y', '-X', '-X', '+Y', '+Y', '+Y', '+X', '+Y', '+Y', '+Y', '+Y', '+Y', '-X']"
902,-4.0,"['0', '-X', '+Y', '-X', '-Y', '-Y', '+X', '+X', '+X', '+Y', '+Y', '-X', '+Y', '+Y', '+Y']"
903,-1.0,"['0', '+Y', '-X', '-Y', '-Y', '-X', '-Y', '-X', '-Y', '-Y', '-Y', '+X', '+X', '-Y', '-Y']"
904,-1.0,"['0', '+X', '-Y', '-Y', '-Y', '+X', '-Y', '-X', '-Y', '+X', '+X', '+X', '+X', '+X', '+Y']"
905,-2.0,"['0', '+Y', '+Y', '-X', '-X', '-Y', '-X', '-Y', '-X', '+Y', '+Y', '+X', '+Y', '+X', '+X']"
906,0.0,"['0', '-X', '+Y', '-X', '+Y', '+Y', '+Y', '+Y', '-X', '-X', '+Y', '+Y', '+Y', '+X', '+Y']"
907,-2.0,"['0', '+Y', '-X', '-Y', '-X', '-Y', '-X', '-X', '+Y', '+X', '+Y', '-X', '+Y', '+Y', '+X']"
908,0.0,"['0', '-Y', '+X', '+X', '+Y', '+X', '-Y', '-Y', '-X', '-Y', '-X', '+Y', '-X', '-X', '-X']"
909,0.0,"['0', '+Y', '+X', '+Y', '+X', '-Y', '-Y', '-Y', '-X', '-Y', '-Y', '-Y', '-X', '-Y', '-X']"
910,0.0,"['0', '-Y', '-Y', '-Y', '-Y', '+X', '+X', '+X', '+Y', '+X', '+X', '+Y', '+X', '+X', '-Y']"
911,-2.0,"['0', '-Y', '+X', '-Y', '-X', '-Y', '-X', '+Y', '+Y', '-X', '+Y', '-X', '+Y', '+Y', '+X']"
912,0.0,"['0', '-X', '+Y', '-X', '+Y', '+Y', '+X', '+X', '+X', '+Y', '+X', '+Y', '-X', '+Y', '+Y']"
913,0.0,"['0', '-Y', '+X', '+X', '+X', '-Y', '-X', '-Y', '-X', '-Y', '-Y', '-X', '+Y', '-X', '+Y']"
914,0.0,"['0', '+Y', '-X', '+Y', '+Y', '+X', '+X', '-Y', '+X', '-Y', '-Y', '-Y', '-X', '-Y', '+X']"
915,0.0,"['0', '+Y', '+X', '+Y', '+X', '+X', '+X', '-Y', '+X', '-Y', '-Y', '-Y', '-Y', '-X', '+Y']"
916,-1.0,"['0', '+X', '-Y', '-Y', '+X', '-Y', '-X', '-X', '-Y', '-Y', '-Y', '-Y', '+X', '+Y', '+X']"
917,0.0,"['0', '-X', '-X', '-Y', '-X', '+Y', '-X', '-X', '+Y', '+Y', '+Y', '+Y', '+Y', '+Y', '+Y']"
918,0.0,"['0', '-X', '+Y', '+Y', '-X', '+Y', '+X', '+Y', '+X', '+X', '+X', '+X', '+Y', '+X', '-Y']"
919,0.0,"['0', '+Y', '+X', '+Y', '+Y', '-X', '-X', '+Y', '+Y', '+X', '+X', '+Y', '+Y', '-X', '+Y']"
920,-1.0,"['0', '-Y', '+X', '-Y', '+X', '-Y', '-Y', '+X', '+Y', '+Y', '+X', '+X', '-Y', '-Y', '-Y']"
921,-2.0,"['0', '-X', '-X', '-Y', '-Y', '+X', '+X', '-Y', '-X', '-X', '-Y', '-Y', '-X', '+Y', '+Y']"
922,0.0,"['0', '-X', '+Y', '+Y', '-X', '-X', '-X', '-X', '-X', '-X', '+Y', '+Y', '+Y', '+X', '+Y']"
923,-1.0,"['0', '+Y', '+Y', '+X', '+X', '+Y', '+X', '+Y', '+Y', '+X', '+X', '+X', '+Y', '-X', '-Y']"
