number,stability,foldingPattern
781,0.0,"['0', '+X', '+Y', '-X', '+Y', '+Y', '+Y', '+X', '+Y', '+Y', '+Y', '-X', '-X', '-X', '+Y', '-X', '+Y', '+Y', '-X', '-Y', '-X', '+Y']"
782,0.0,"['0', '+Y', '-X', '-X', '-Y', '-X', '-X', '+Y', '-X', '+Y', '+Y', '+Y', '+Y', '+Y', '+Y', '+X', '+X', '+X', '-Y', '-X', '-X', '-Y']"
783,0.0,"['0', '-X', '-X', '-X', '+Y', '+Y', '-X', '-Y', '-X', '-Y', '-X', '-Y', '-X', '-Y', '-Y', '+X', '+X', '-Y', '+X', '+Y', '+Y', '-X']"
784,0.0,"['0', '+Y', '+Y', '+Y', '-X', '+Y', '-X', '-X', '+Y', '+Y', '+Y', '-X', '-Y', '-X', '-X', '-Y', '+X', '-Y', '-X', '-X', '+Y', '-X']"
785,0.0,"['0', '+X', '+Y', '+Y', '+X', '+X', '+X', '-Y', '-Y', '-X', '-Y', '+X', '-Y', '-Y', '-Y', '-Y', '-Y', '-Y', '-X', '-Y', '-X', '-Y']"
786,0.0,"['0', '-X', '-Y', '-Y', '+X', '+X', '+X', '+X', '-Y', '-Y', '-X', '-X', '-X', '-Y', '-X', '+Y', '+Y', '-X', '-X', '-X', '-Y', '+X']"
787,0.0,"['0', '-X', '-Y', '-Y', '-X', '-X', '+Y', '+Y', '+Y', '+Y', '-X', '-Y', '-X', '-Y', '-X', '+Y', '-X', '+Y', '+X', '+Y', '+X', '-Y']"
788,0.0,"['0', '+X', '+Y', '+X', '-Y', '-Y', '-X', '-X', '-X', '-Y', '-Y', '-Y', '-Y', '-Y', '+X', '+X', '+X', '-Y', '+X', '-Y', '-Y', '-X']"
789,-1.0,"['0', '+X', '+Y', '+Y', '+X', '+Y', '+Y', '+Y', '+X', '+Y', '+X', '+X', '+Y', '+X', '-Y', '-Y', '-Y', '-Y', '+X', '-Y', '+X', '-Y']"
790,0.0,"['0', '-Y', '-Y', '-X', '-Y', '+X', '-Y', '+X', '+X', '+X', '+X', '+Y', '+Y', '+X', '+Y', '+Y', '+X', '+X', '+X', '+X', '-Y', '+X']"
791,0.0,"['0', '-X', '-Y', '-X', '+Y', '-X', '+Y', '+X', '+X', '+X', '+Y', '+X', '-Y', '+X', '-Y', '-Y', '-Y', '-X', '-Y', '+X', '+X', '-Y']"
792,0.0,"['0', '-Y', '+X', '-Y', '-Y', '-X', '-Y', '-Y', '-Y', '+X', '+X', '-Y', '-Y', '-X', '-Y', '-Y', '-X', '-Y', '-X', '-Y', '-Y', '-X']"
793,0.0,"['0', '-Y', '+X', '-Y', '-Y', '-Y', '-Y', '+X', '+X', '-Y', '+X', '-Y', '-Y', '-Y', '+X', '+Y', '+Y', '+X', '-Y', '+X', '+X', '+Y']"
794,0.0,"['0', '-Y', '+X', '+Y', '+X', '+X', '-Y', '-Y', '-Y', '-Y', '-X', '-Y', '-Y', '-X', '-Y', '-Y', '-Y', '+X', '+Y', '+X', '+Y', '+X']"
795,0.0,"['0', '+X', '-Y', '-Y', '+X', '-Y', '-Y', '+X', '+X', '-Y', '+X', '+X', '+X', '-Y', '-Y', '+X', '+X', '+X', '+X', '-Y', '-Y', '-Y']"
796,0.0,"['0', '-X', '-X', '-Y', '-X', '+Y', '-X', '+Y', '-X', '-X', '+Y', '-X', '-X', '-X', '-X', '+Y', '+Y', '+Y', '-X', '+Y', '-X', '+Y']"
797,0.0,"['0', '+Y', '-X', '+Y', '+X', '+X', '-Y', '+X', '+X', '+X', '+Y', '+X', '+Y', '-X', '+Y', '+X', '+Y', '+X', '+X', '-Y', '-X', '-X']"
798,0.0,"['0', '-X', '-Y', '-X', '+Y', '-X', '+Y', '+Y', '-X', '-X', '-Y', '-X', '-Y', '+X', '-Y', '-Y', '-X', '-X', '-X', '-X', '-X', '-X']"
799,0.0,"['0', '+Y', '+Y', '+X', '+Y', '-X', '+Y', '+X', '+X', '+Y', '+X', '+Y', '+Y', '+X', '+X', '+X', '+Y', '+X', '+Y', '+Y', '+X', '-Y']"
800,-1.0,"['0', '+Y', '+Y', '+X', '+Y', '-X', '-X', '+Y', '+X', '+X', '+Y', '+Y', '-X', '+Y', '+Y', '+Y', '+Y', '+Y', '+Y', '+Y', '+Y', '-X']"
801,0.0,"['0', '-X', '+Y', '+Y', '+Y', '+X', '+X', '+X', '-Y', '-Y', '+X', '+X', '+Y', '+X', '+X', '+X', '+X', '+Y', '+Y', '+Y', '+X', '+Y']"
802,-1.0,"['0', '-X', '-Y', '-X', '-X', '+Y', '-X', '-Y', '-Y', '-Y', '-Y', '+X', '+Y', '+X', '-Y', '-Y', '+X', '+Y', '+Y', '+X', '+Y', '-X']"
803,0.0,"['0', '-Y', '-Y', '-X', '-X', '-X', '+Y', '-X', '-X', '-Y', '-Y', '-Y', '+X', '+X', '-Y', '+X', '-Y', '-Y', '-Y', '-Y', '-Y', '+X']"
804,-1.0,"['0', '+X', '+X', '-Y', '-X', '-X', '-X', '-Y', '-Y', '-Y', '-X', '-X', '-Y', '-Y', '-X', '-Y', '+X', '-Y', '-X', '-X', '-X', '-X']"
805,0.0,"['0', '-X', '-X', '-X', '-Y', '-X', '-Y', '-Y', '-X', '+Y', '+Y', '+Y', '-X', '-Y', '-Y', '-Y', '-Y', '-X', '-X', '-Y', '+X', '+X']"
806,0.0,"['0', '+X', '-Y', '-Y', '+X', '+X', '+Y', '+Y', '+X', '-Y', '+X', '+X', '+X', '+X', '+X', '+Y', '+X', '+Y', '-X', '-X', '-X', '-Y']"
807,0.0,"['0', '-Y', '-X', '-X', '+Y', '-X', '-X', '-Y', '-X', '+Y', '+Y', '-X', '-X', '-Y', '-X', '-X', '+Y', '+Y', '-X', '-X', '-X', '-X']"
808,0.0,"['0', '-X', '-Y', '-Y', '-Y', '-X', '-X', '+Y', '-X', '+Y', '+X', '+Y', '+Y', '+Y', '+Y', '-X', '-X', '-X', '-X', '+Y', '+X', '-Y']"
809,-1.0,"['0', '+X', '+Y', '+X', '+X', '+X', '+Y', '+X', '-Y', '-Y', '+X', '+Y', '+X', '-Y', '+X', '+Y', '+X', '+X', '+Y', '+X', '+Y', '+X']"
810,0.0,"['0', '+Y', '-X', '-Y', '-X', '-Y', '-X', '-X', '-Y', '+X', '-Y', '+X', '-Y', '+X', '+X', '-Y', '+X', '-Y', '-Y', '-Y', '+X', '-Y']"
811,0.0,"['0', '+Y', '+X', '+Y', '+Y', '-X', '-X', '-X', '+Y', '+Y', '+Y', '+Y', '+Y', '-X', '+Y', '-X', '+Y', '+Y', '+X', '+X', '+Y', '-X']"
812,0.0,"['0', '+Y', '-X', '-X', '-X', '-Y', '-Y', '-X', '-X', '-X', '-Y', '-X', '-Y', '-Y', '+X', '-Y', '-Y', '-X', '-Y', '-Y', '-Y', '-X']"
813,-1.0,"['0', '-Y', '+X', '+X', '+Y', '-X', '+Y', '-X', '-X', '+Y', '-X', '-X', '+Y', '+Y', '+X', '+Y', '-X', '-X', '+Y', '-X', '-Y', '-Y']"
814,0.0,"['0', '+Y', '+X', '+X', '-Y', '+X', '+X', '-Y', '-Y', '-Y', '-X', '-Y', '-X', '-Y', '-X', '-X', '-X', '-X', '+Y', '+Y', '-X', '-X']"
815,0.0,"['0', '+Y', '+X', '+Y', '+Y', '+Y', '+Y', '+X', '+X', '+Y', '+Y', '+X', '-Y', '+X', '-Y', '-X', '-Y', '-Y', '+X', '-Y', '-Y', '+X']"
816,-1.0,"['0', '+Y', '-X', '-Y', '-Y', '-Y', '+X', '-Y', '+X', '-Y', '-Y', '+X', '+X', '-Y', '-X', '-Y', '+X', '+X', '+X', '+X', '-Y', '-X']"
817,-1.0,"['0', '+X', '+Y', '-X', '-X', '-Y', '-Y', '+X', '+X', '+X', '+Y', '+X', '-Y', '+X', '-Y', '-Y', '-X', '-Y', '-Y', '-Y', '-Y', '-Y']"
818,0.0,"['0', '-X', '-Y', '+X', '+X', '-Y', '+X', '+X', '+Y', '+X', '+X', '+Y', '+X', '+X', '+Y', '+Y', '-X', '-X', '-X', '-X', '-Y', '+X']"
819,0.0,"['0', '+X', '+X', '-Y', '-X', '-Y', '+X', '+X', '+X', '+Y', '+Y', '+X', '+X', '+Y', '+X', '+Y', '+Y', '+X', '+X', '-Y', '+X', '+Y']"
820,-1.0,"['0', '-Y', '-Y', '-Y', '-X', '+Y', '+Y', '-X', '-X', '+Y', '-X', '-X', '+Y', '-X', '-Y', '-Y', '-Y', '+X', '+X', '-Y', '+X', '+X']"
821,0.0,"['0', '-Y', '-X', '-X', '-X', '+Y', '-X', '-X', '-X', '-Y', '-X', '-X', '-X', '-X', '+Y', '+Y', '+Y', '+X', '-Y', '+X', '-Y', '-Y']"
822,0.0,"['0', '-Y', '-Y', '-X', '-X', '+Y', '+Y', '-X', '-X', '-X', '-Y', '-X', '-Y', '-Y', '-X', '-Y', '-Y', '+X', '-Y', '-Y', '-X', '-Y']"
823,0.0,"['0', '-X', '-Y', '+X', '+X', '+X', '-Y', '+X', '+X', '+Y', '+Y', '+Y', '+Y', '+Y', '+Y', '+Y', '-X', '-X', '-X', '-X', '-X', '-X']"
824,-1.0,"['0', '-Y', '-Y', '-X', '+Y', '+Y', '+Y', '+Y', '+X', '+X', '+X', '+X', '+X', '+X', '+Y', '+Y', '-X', '+Y', '+X', '+X', '+X', '+X']"
825,0.0,"['0', '-Y', '-Y', '-X', '-X', '-Y', '-Y', '-Y', '-X', '-X', '-Y', '-Y', '-Y', '-X', '-Y', '-X', '+Y', '+Y', '+X', '+Y', '-X', '-Y']"
826,0.0,"['0', '-Y', '-Y', '+X', '-Y', '+X', '+X', '-Y', '-Y', '+X', '+X', '-Y', '-Y', '-X', '-X', '-Y', '-X', '-Y', '-Y', '+X', '-Y', '-X']"
827,-1.0,"['0', '-X', '-Y', '+X', '-Y', '-Y', '+X', '-Y', '-Y', '-X', '-X', '-Y', '-Y', '-X', '+Y', '-X', '-Y', '-Y', '-Y', '-Y', '+X', '+Y']"
828,0.0,"['0', '+Y', '+Y', '+Y', '+X', '+X', '+Y', '+X', '+X', '-Y', '-Y', '-X', '-X', '-Y', '-Y', '+X', '-Y', '-Y', '+X', '-Y', '+X', '+X']"
829,0.0,"['0', '-X', '-X', '-X', '-X', '-X', '-X', '+Y', '+Y', '+Y', '+Y', '-X', '-X', '+Y', '+Y', '-X', '-X', '-Y', '-X', '-X', '-Y', '+X']"
830,0.0,"['0', '+X', '+Y', '+Y', '-X', '-X', '-X', '+Y', '-X', '-X', '-X', '-X', '-Y', '-Y', '+X', '+X', '-Y', '-X', '-Y', '-Y', '-Y', '-Y']"
831,0.0,"['0', '+X', '+Y', '+Y', '-X', '-X', '-X', '-Y', '-X', '-X', '+Y', '+Y', '+Y', '-X', '-X', '-Y', '-Y', '-Y', '-Y', '-Y', '-Y', '+X']"
832,-1.0,"['0', '-X', '-X', '+Y', '+Y', '+Y', '+Y', '+X', '+X', '+Y', '+X', '+X', '+X', '-Y', '-X', '-Y', '+X', '+X', '-Y', '-Y', '-Y', '+X']"
833,-1.0,"['0', '-Y', '-Y', '+X', '+Y', '+X', '-Y', '+X', '+Y', '+X', '+X', '+X', '-Y', '-Y', '-X', '-Y', '+X', '+X', '+X', '+Y', '+Y', '-X']"
834,0.0,"['0', '-X', '-X', '+Y', '+Y', '+Y', '+X', '+X', '+X', '+X', '+Y', '+X', '-Y', '+X', '-Y', '-Y', '+X', '+Y', '+Y', '+X', '+Y', '+X']"
835,0.0,"['0', '+X', '-Y', '-X', '-Y', '-Y', '-X', '-Y', '-Y', '-Y', '-Y', '-Y', '+X', '+X', '-Y', '-Y', '-Y', '-Y', '+X', '-Y', '-Y', '-X']"
836,0.0,"['0', '+Y', '-X', '+Y', '-X', '-X', '-X', '-X', '+Y', '-X', '+Y', '+Y', '+X', '+Y', '+X', '-Y', '+X', '-Y', '+X', '+X', '+Y', '+X']"
837,0.0,"['0', '+Y', '+Y', '+Y', '+Y', '-X', '+Y', '+Y', '+Y', '+X', '+X', '+X', '+Y', '+Y', '+X', '+Y', '+X', '+Y', '+X', '+X', '+X', '+Y']"
838,0.0,"['0', '-Y', '+X', '-Y', '+X', '+X', '-Y', '-Y', '-Y', '-Y', '+X', '+Y', '+X', '+Y', '+X', '+X', '+X', '+Y', '+X', '+Y', '+X', '-Y']"
839,-1.0,"['0', '+Y', '+Y', '+X', '+X', '+X', '+X', '-Y', '+X', '-Y', '+X', '-Y', '-Y', '-X', '-X', '-X', '-X', '+Y', '-X', '-X', '-Y', '-Y']"
840,-1.0,"['0', '-Y', '+X', '-Y', '+X', '-Y', '-Y', '-X', '-Y', '+X', '+X', '+X', '+X', '+Y', '-X', '-X', '+Y', '+Y', '+X', '+Y', '+X', '-Y']"
841,-1.0,"['0', '+X', '+X', '+X', '-Y', '+X', '+Y', '+Y', '+Y', '+X', '-Y', '-Y', '+X', '+Y', '+X', '+X', '+X', '-Y', '+X', '-Y', '+X', '+X']"
842,0.0,"['0', '-X', '+Y', '+X', '+X', '+X', '+X', '-Y', '-Y', '+X', '+X', '-Y', '-X', '-Y', '-Y', '-Y', '+X', '-Y', '-X', '-Y', '-Y', '-X']"
843,0.0,"['0', '+X', '+Y', '-X', '+Y', '+Y', '+X', '+X', '+Y', '+Y', '+Y', '-X', '-Y', '-X', '-X', '+Y', '+X', '+Y', '-X', '-X', '+Y', '+X']"
844,0.0,"['0', '-Y', '-X', '-X', '-X', '-Y', '+X', '+X', '+X', '+X', '+X', '-Y', '-Y', '-X', '-Y', '-Y', '-X', '+Y', '-X', '-Y', '-Y', '-X']"
845,0.0,"['0', '-X', '-X', '-X', '-Y', '-Y', '-X', '-X', '-Y', '-Y', '-Y', '-Y', '-X', '-X', '+Y', '-X', '+Y', '-X', '-X', '-Y', '-X', '+Y']"
846,-2.0,"['0', '-Y', '-Y', '+X', '+Y', '+Y', '+X', '+Y', '-X', '-X', '-X', '+Y', '-X', '-Y', '-Y', '-Y', '-X', '+Y', '-X', '+Y', '-X', '-X']"
847,-1.0,"['0', '-X', '-Y', '-Y', '-X', '-Y', '-Y', '-X', '+Y', '-X', '-Y', '-Y', '-X', '-X', '-Y', '-X', '-X', '-Y', '-Y', '-X', '-Y', '-X']"
848,-1.0,"['0', '-X', '+Y', '-X', '-Y', '-Y', '+X', '-Y', '-Y', '+X', '+Y', '+X', '-Y', '+X', '+Y', '+X', '-Y', '-Y', '-X', '-Y', '+X', '-Y']"
849,0.0,"['0', '+Y', '-X', '-X', '-Y', '-X', '-X', '-X', '-X', '+Y', '-X', '+Y', '-X', '-X', '+Y', '-X', '-Y', '-Y', '-Y', '-Y', '+X', '-Y']"
850,-1.0,"['0', '+Y', '+Y', '+Y', '+X', '-Y', '-Y', '+X', '-Y', '-Y', '-Y', '-Y', '-X', '-Y', '+X', '-Y', '+X', '+X', '-Y', '+X', '+Y', '-X']"
851,-1.0,"['0', '+X', '+Y', '+X', '+Y', '+X', '+X', '+Y', '-X', '+Y', '+X', '+Y', '+Y', '+X', '+Y', '+Y', '+Y', '-X', '-X', '-Y', '-Y', '-Y']"
852,0.0,"['0', '+X', '+Y', '+X', '-Y', '+X', '-Y', '+X', '+X', '-Y', '-Y', '-Y', '+X', '+X', '-Y', '+X', '+X', '-Y', '-Y', '-Y', '-X', '-Y']"
853,0.0,"['0', '+X', '+X', '-Y', '+X', '-Y', '+X', '-Y', '-Y', '-Y', '-X', '-Y', '-X', '+Y', '-X', '+Y', '-X', '-X', '+Y', '-X', '-Y', '+X']"
854,0.0,"['0', '+X', '+X', '-Y', '+X', '+Y', '+X', '+Y', '+X', '-Y', '+X', '-Y', '-Y', '-X', '-X', '-Y', '+X', '-Y', '-X', '-X', '+Y', '+Y']"
855,0.0,"['0', '+Y', '+X', '+Y', '+X', '+Y', '+X', '-Y', '+X', '-Y', '+X', '+X', '+X', '-Y', '-Y', '+X', '+X', '+X', '-Y', '+X', '+Y', '-X']"
856,0.0,"['0', '+Y', '+X', '+X', '+X', '+Y', '+X', '+X', '+X', '+X', '+Y', '+X', '+Y', '-X', '-X', '+Y', '+Y', '+X', '+X', '+X', '+Y', '-X']"
857,0.0,"['0', '+Y', '+X', '+Y', '-X', '+Y', '+Y', '+Y', '-X', '+Y', '-X', '-X', '-Y', '-Y', '-X', '-X', '+Y', '-X', '+Y', '+Y', '+X', '-Y']"
858,0.0,"['0', '-X', '-Y', '-Y', '-X', '-Y', '-Y', '-X', '-Y', '+X', '-Y', '-Y', '-Y', '-X', '-X', '-X', '-Y', '-Y', '-Y', '-Y', '-Y', '+X']"
859,0.0,"['0', '+X', '-Y', '-Y', '+X', '+Y', '+X', '+X', '+Y', '+X', '+Y', '+Y', '+Y', '+X', '+Y', '+X', '+X', '+Y', '+Y', '+Y', '+Y', '-X']"
860,0.0,"['0', '+Y', '+Y', '+Y', '+Y', '+Y', '+Y', '+X', '+Y', '-X', '+Y', '+X', '+Y', '-X', '-X', '-X', '-Y', '-X', '-Y', '+X', '-Y', '+X']"
861,-1.0,"['0', '+Y', '+Y', '-X', '+Y', '+Y', '+Y', '+X', '+Y', '+X', '+Y', '+X', '-Y', '+X', '+Y', '+Y', '+Y', '-X', '-X', '+Y', '+Y', '+Y']"
862,0.0,"['0', '-X', '-X', '+Y', '+Y', '+X', '+Y', '+Y', '+Y', '+Y', '+X', '+Y', '+X', '-Y', '+X', '-Y', '+X', '-Y', '+X', '+Y', '+X', '+X']"
863,0.0,"['0', '-X', '+Y', '+X', '+Y', '+Y', '+X', '-Y', '-Y', '-Y', '-Y', '-Y', '-Y', '-Y', '+X', '-Y', '-Y', '+X', '+X', '+X', '+X', '+Y']"
864,-1.0,"['0', '-Y', '-Y', '+X', '+X', '+X', '+Y', '+Y', '-X', '+Y', '-X', '-X', '-X', '-X', '-X', '-X', '-Y', '-X', '-Y', '+X', '+X', '+X']"
865,0.0,"['0', '-Y', '-Y', '+X', '-Y', '-X', '-Y', '+X', '-Y', '-X', '-Y', '-X', '-X', '-X', '-X', '-Y', '-X', '-X', '-X', '-X', '-Y', '-Y']"
866,0.0,"['0', '+X', '+X', '+Y', '+Y', '+X', '+Y', '+Y', '+X', '+X', '+X', '-Y', '-Y', '+X', '-Y', '-Y', '+X', '+X', '-Y', '+X', '+Y', '-X']"
867,0.0,"['0', '-X', '-Y', '+X', '-Y', '+X', '+Y', '+Y', '+Y', '+X', '+Y', '-X', '+Y', '+Y', '-X', '-X', '+Y', '-X', '+Y', '-X', '-X', '-X']"
868,-1.0,"['0', '-Y', '-Y', '+X', '+X', '+X', '+Y', '+Y', '+X', '+X', '+Y', '+Y', '+Y', '+X', '+Y', '-X', '+Y', '+X', '+X', '-Y', '+X', '-Y']"
869,0.0,"['0', '-X', '-X', '+Y', '+Y', '+Y', '+Y', '+X', '+X', '+Y', '+X', '+Y', '+X', '+X', '+X', '+X', '+X', '+X', '+Y', '+Y', '+Y', '+X']"
870,-3.0,"['0', '-Y', '+X', '-Y', '-Y', '+X', '+X', '+Y', '+X', '+X', '-Y', '-X', '-Y', '-X', '-X', '-X', '-X', '-X', '+Y', '+X', '+Y', '-X']"
871,-1.0,"['0', '+Y', '+X', '-Y', '+X', '-Y', '-Y', '-X', '+Y', '-X', '-Y', '-X', '+Y', '-X', '+Y', '+Y', '+Y', '+X', '+X', '+Y', '+X', '+Y']"
872,-1.0,"['0', '+X', '+X', '+Y', '+Y', '+X', '+Y', '+Y', '+Y', '+X', '+Y', '-X', '-X', '-Y', '-X', '-X', '-X', '-X', '-X', '+Y', '+Y', '+X']"
873,0.0,"['0', '-X', '+Y', '+Y', '+Y', '-X', '-X', '-X', '-Y', '-X', '-X', '-X', '-X', '-X', '-Y', '-Y', '-Y', '-Y', '-X', '-X', '-X', '-Y']"
874,0.0,"['0', '+Y', '+X', '+Y', '-X', '+Y', '+X', '+X', '+X', '+X', '+X', '-Y', '+X', '+X', '-Y', '-Y', '-X', '-X', '-X', '-Y', '-Y', '+X']"
875,-1.0,"['0', '-Y', '+X', '+X', '-Y', '+X', '+Y', '+Y', '+Y', '+X', '+Y', '+Y', '+Y', '-X', '-Y', '-Y', '-X', '-X', '-X', '-X', '-Y', '-X']"
876,-1.0,"['0', '-X', '-Y', '+X', '-Y', '+X', '-Y', '+X', '-Y', '-Y', '-X', '-Y', '-Y', '-X', '+Y', '-X', '-Y', '-Y', '-Y', '+X', '+Y', '+X']"
877,0.0,"['0', '-X', '-Y', '-Y', '+X', '+X', '+X', '+X', '+Y', '-X', '+Y', '+Y', '-X', '+Y', '+Y', '+X', '+Y', '+Y', '+Y', '+Y', '-X', '-X']"
878,0.0,"['0', '-Y', '+X', '-Y', '-Y', '+X', '-Y', '-Y', '+X', '+X', '+X', '-Y', '+X', '+X', '-Y', '-Y', '-Y', '-Y', '-X', '-Y', '-X', '-X']"
879,0.0,"['0', '+X', '+X', '+Y', '+X', '+X', '+Y', '-X', '+Y', '+X', '+Y', '+X', '-Y', '+X', '+X', '-Y', '-X', '-Y', '+X', '+X', '+X', '-Y']"
880,-1.0,"['0', '-X', '-X', '+Y', '-X', '+Y', '+Y', '+X', '+X', '+X', '-Y', '+X', '-Y', '-Y', '-Y', '-Y', '-Y', '-Y', '+X', '+X', '-Y', '-Y']"
881,-1.0,"['0', '+Y', '-X', '-Y', '-X', '-X', '-Y', '-X', '+Y', '-X', '-Y', '-X', '-Y', '+X', '-Y', '-Y', '-Y', '-Y', '-Y', '-X', '-X', '+Y']"
882,0.0,"['0', '-Y', '-Y', '-Y', '+X', '+X', '-Y', '-Y', '+X', '-Y', '-Y', '+X', '+Y', '+X', '+Y', '+X', '+Y', '-X', '+Y', '-X', '-Y', '-X']"
883,0.0,"['0', '-X', '-X', '-X', '+Y', '+X', '+Y', '+X', '+X', '+Y', '+Y', '+X', '+Y', '+X', '+Y', '-X', '-X', '+Y', '+Y', '+Y', '+X', '+X']"
884,0.0,"['0', '+Y', '-X', '-X', '-X', '-X', '-X', '-X', '-X', '+Y', '-X', '-Y', '-X', '+Y', '-X', '-X', '+Y', '+Y', '+Y', '+X', '-Y', '+X']"
885,0.0,"['0', '-X', '+Y', '-X', '+Y', '-X', '-X', '-X', '-Y', '+X', '+X', '-Y', '-Y', '+X', '+X', '-Y', '-Y', '+X', '+Y', '+X', '+X', '+X']"
886,0.0,"['0', '-Y', '-X', '-Y', '-X', '-X', '-Y', '-Y', '-Y', '+X', '-Y', '+X', '+X', '+X', '+Y', '+X', '+X', '+X', '-Y', '-Y', '-X', '+Y']"
887,0.0,"['0', '+Y', '+X', '+X', '+X', '-Y', '+X', '-Y', '+X', '+Y', '+X', '+Y', '+X', '+Y', '+Y', '+X', '+Y', '+Y', '+Y', '+X', '-Y', '-X']"
888,0.0,"['0', '+Y', '+Y', '-X', '-Y', '-X', '-X', '-X', '+Y', '-X', '-X', '-Y', '-Y', '-X', '-Y', '+X', '+X', '+X', '-Y', '+X', '+X', '+Y']"
889,0.0,"['0', '-Y', '-X', '-Y', '+X', '+X', '+X', '+X', '+Y', '+Y', '+Y', '+X', '+X', '-Y', '-Y', '+X', '-Y', '+X', '-Y', '+X', '+Y', '+Y']"
890,-1.0,"['0', '-X', '-Y', '-Y', '-Y', '+X', '-Y', '+X', '+Y', '+X', '+X', '+X', '+X', '-Y', '-Y', '-Y', '-Y', '+X', '-Y', '-X', '-X', '-Y']"
891,0.0,"['0', '-X', '-Y', '-X', '-X', '-Y', '-Y', '-Y', '-Y', '-X', '-X', '-Y', '-Y', '+X', '+X', '+Y', '+X', '+X', '+X', '+Y', '+X', '+Y']"
892,-2.0,"['0', '+X', '+Y', '+Y', '-X', '-Y', '-X', '+Y', '+Y', '-X', '+Y', '+Y', '+X', '-Y', '+X', '+Y', '+Y', '+Y', '-X', '-Y', '-X', '-Y']"
893,-1.0,"['0', '+X', '+Y', '+Y', '-X', '-Y', '-X', '-Y', '-X', '+Y', '-X', '-Y', '-Y', '-X', '-Y', '-X', '-X', '-Y', '-Y', '+X', '+Y', '+X']"
894,0.0,"['0', '-Y', '-X', '-X', '-X', '+Y', '+Y', '+Y', '-X', '+Y', '+X', '+Y', '+X', '+Y', '+Y', '+X', '+X', '+Y', '+X', '-Y', '-Y', '-X']"
895,-1.0,"['0', '-Y', '+X', '-Y', '-X', '-Y', '-Y', '-Y', '-Y', '-Y', '-Y', '-X', '+Y', '+Y', '-X', '-Y', '-Y', '-Y', '+X', '-Y', '-X', '-X']"
896,0.0,"['0', '+Y', '-X', '-X', '+Y', '-X', '-X', '-Y', '-Y', '-Y', '-X', '-Y', '-X', '-X', '-X', '-X', '-X', '-Y', '+X', '-Y', '-X', '+Y']"
897,-1.0,"['0', '+Y', '+X', '+Y', '+Y', '+Y', '+Y', '-X', '-Y', '-X', '-X', '+Y', '-X', '-Y', '-Y', '-X', '-X', '-X', '-Y', '-Y', '+X', '+Y']"
898,-2.0,"['0', '-X', '-X', '-Y', '+X', '+X', '-Y', '-Y', '+X', '+Y', '+Y', '+Y', '+Y', '+X', '+Y', '+Y', '+X', '+Y', '-X', '-X', '-X', '-X']"
899,-1.0,"['0', '+Y', '-X', '-X', '+Y', '+Y', '-X', '-X', '-X', '-X', '+Y', '+Y', '+Y', '+X', '-Y', '+X', '+Y', '+X', '+X', '+Y', '-X', '-Y']"
900,0.0,"['0', '-X', '+Y', '+X', '+Y', '+X', '+Y', '+Y', '-X', '+Y', '-X', '+Y', '+X', '+X', '+X', '+X', '+Y', '-X', '+Y', '-X', '+Y', '-X']"
901,-3.0,"['0', '-Y', '-X', '-Y', '-Y', '-X', '-X', '-Y', '-X', '+Y', '-X', '+Y', '+X', '+X', '+Y', '+Y', '+Y', '+X', '-Y', '+X', '+Y', '+Y']"
902,0.0,"['0', '-X', '-X', '-Y', '-X', '-Y', '+X', '+X', '+X', '-Y', '-Y', '+X', '+X', '-Y', '+X', '-Y', '-Y', '+X', '+X', '+X', '-Y', '-X']"
903,0.0,"['0', '+Y', '+Y', '+X', '+Y', '+Y', '+X', '+X', '+X', '+Y', '+X', '+Y', '+X', '+X', '+X', '+X', '+Y', '+X', '+X', '-Y', '-Y', '-X']"
904,0.0,"['0', '+Y', '+X', '+Y', '+Y', '+Y', '+Y', '-X', '+Y', '+X', '+X', '+X', '+X', '+X', '-Y', '-Y', '+X', '-Y', '-Y', '-Y', '-X', '+Y']"
905,-1.0,"['0', '+X', '+X', '-Y', '+X', '+Y', '+X', '-Y', '-Y', '-Y', '-Y', '-X', '+Y', '-X', '-Y', '-Y', '-X', '-X', '-Y', '-X', '+Y', '+Y']"
906,-1.0,"['0', '-X', '-Y', '-X', '+Y', '+Y', '+X', '+Y', '-X', '+Y', '-X', '-Y', '-Y', '-X', '-Y', '-X', '-X', '-Y', '-Y', '-X', '+Y', '+Y']"
907,0.0,"['0', '+Y', '+Y', '-X', '-X', '+Y', '+X', '+Y', '+X', '+X', '+Y', '+Y', '+X', '+X', '+X', '+Y', '-X', '-X', '-X', '+Y', '-X', '+Y']"
908,-1.0,"['0', '-X', '-X', '+Y', '-X', '+Y', '+X', '+X', '+Y', '+Y', '-X', '+Y', '+X', '+Y', '-X', '-X', '-Y', '-X', '-X', '-Y', '-Y', '+X']"
909,-1.0,"['0', '-X', '+Y', '+Y', '+Y', '-X', '-Y', '-Y', '-X', '+Y', '-X', '-X', '-Y', '-X', '+Y', '-X', '+Y', '+X', '+Y', '+X', '+X', '-Y']"
910,-1.0,"['0', '-Y', '-Y', '-Y', '-X', '-Y', '+X', '+X', '-Y', '+X', '+Y', '+X', '+Y', '+X', '-Y', '+X', '+X', '+X', '+X', '+X', '+Y', '-X']"
